passport_id,prisoner_id,current_prison_id,current_prison_name,prison_crowding_status,prison_occupancy_rate_pct,skill_india_digital_id,candidate_alias_or_name,gender,age,education_baseline,primary_trade_vocational,nsqf_level,certifying_agency,course_completion_status,workshop_production_hours,specific_machinery_skills,conduct_grade,soft_skills_completed,pwa_accumulated_savings_inr,target_job_domain,expected_minimum_wage_inr,preferred_work_districts,preferred_ngo_sector,rehabilitation_readiness_flag,consent_to_share_profile,verification_hash_qr
SKL-2026-0469,UTP-2026-0469,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99469,Raju D.,Male,55,Illiterate (Adult Literacy Enrolled),CNC Machine Operator,4,Capital Goods Skill Council / DGT,Certified,686,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Team Coordination|Basic Numeracy,9541,Industrial Tooling & Precision Machining,21000,Dhule|Ahmednagar,Technical Livelihoods & Industry Linkages,True,True,50e54e8274df4c...qr
SKL-2026-0470,UTP-2026-0470,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99470,Dinesh M.,Male,19,10th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,In_Training,510,Manual Screen Press|UV Exposure Unit|Ink Mixing,B,Financial Literacy & Bank Account Operations,5564,Commercial Printing & Signage,13000,Ahmednagar|Nashik,Community Reintegration Support,False,False,28a0a105e97ada...qr
SKL-2026-0471,UTP-2026-0471,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99471,Mahesh C.,Male,39,Illiterate (Adult Literacy Enrolled),Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,In_Training,433,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Workplace Safety & Hazard Control,3708,IT & Office Administration,17500,Nashik|Jalgaon,Youth Employment & Digital Literacy,False,True,3c44a4b41ed12b...qr
SKL-2026-0472,UTP-2026-0472,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99472,Vikram M.,Male,21,Illiterate (Adult Literacy Enrolled),Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,Certified,315,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,A,Workplace Safety & Hazard Control,4191,Logistics & Supply Chain,13500,Ahmednagar|Jalgaon,Youth Livelihood & Logistics,True,True,4002f95549621a...qr
SKL-2026-0473,UTP-2026-0473,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99473,Vicky J.,Male,26,12th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,552,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Anger Management Module|Stress Resilience,5415,Electrical & Facility Maintenance,15500,Nashik|Ahmednagar,Technical Livelihoods & Vocational Training,True,True,5c3bdf45df4ead...qr
SKL-2026-0474,UTP-2026-0474,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99474,Sanjay G.,Male,35,ITI Diploma,Garment Tailoring,3,Apparel Sector Skill Council / PMKVY,Certified,568,Single Needle Lockstitch|Overlock Machine|Pattern Cutting,A,Financial Literacy & Bank Account Operations,7061,Garment & Textile Manufacturing,15000,Nashik|Ahmednagar,Vocational Livelihood & Rehabilitation,True,True,2f5b6c521c60de...qr
SKL-2026-0475,UTP-2026-0475,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99475,Karan V.,Male,36,8th Standard,Garment Tailoring,3,Apparel Sector Skill Council / PMKVY,In_Training,667,Single Needle Lockstitch|Overlock Machine|Pattern Cutting,A,Workplace Safety & Hazard Control,9130,Garment & Textile Manufacturing,15000,Ahmednagar|Dhule,Vocational Livelihood & Rehabilitation,False,True,33f4f72c09dca...qr
SKL-2026-0476,UTP-2026-0476,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99476,Ajay B.,Male,22,8th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,413,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Customer Service & Professional Etiquette,3872,Electrical & Facility Maintenance,15500,Ahmednagar|Nashik,Technical Livelihoods & Vocational Training,True,True,4ea60434104aa0...qr
SKL-2026-0477,UTP-2026-0477,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99477,Mukesh J.,Male,40,8th Standard,Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,Assessment_Pending,523,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,A,Digital Ethics|Professional Email Writing,5538,Logistics & Supply Chain,13500,Jalgaon|Nashik,Youth Livelihood & Logistics,False,True,a48ea052b4e51...qr
SKL-2026-0478,UTP-2026-0478,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99478,Balu M.,Male,22,Illiterate (Adult Literacy Enrolled),Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,504,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Food Safety & Hygiene|Time Management,5529,IT & Office Administration,17500,Jalgaon|Ahmednagar,Youth Employment & Digital Literacy,True,True,2ba2d5e1a6b307...qr
SKL-2026-0479,UTP-2026-0479,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99479,Vijay M.,Male,32,8th Standard,Garment Tailoring,3,Apparel Sector Skill Council / PMKVY,Certified,306,Single Needle Lockstitch|Overlock Machine|Pattern Cutting,B,Financial Literacy & Bank Account Operations,4270,Garment & Textile Manufacturing,15000,Dhule|Jalgaon,Vocational Livelihood & Rehabilitation,False,True,2d60662a2f1c1...qr
SKL-2026-0480,UTP-2026-0480,PRIS-MH-05,Nashik Road Central Prison,Under Capacity,83.1,SID-MA-99480,Manish M.,Male,35,9th Standard,Garment Tailoring,3,Apparel Sector Skill Council / PMKVY,In_Training,658,Single Needle Lockstitch|Overlock Machine|Pattern Cutting,A,Food Safety & Hygiene|Time Management,6732,Garment & Textile Manufacturing,15000,Ahmednagar|Nashik,Vocational Livelihood & Rehabilitation,False,True,f1ebba37f7414...qr
SKL-2026-0481,UTP-2026-0481,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99481,Chetan S.,Male,23,9th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,651,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Digital Ethics|Professional Email Writing,7664,Footwear & Leather Craft,15000,Solapur|Satara,Artisan Cooperatives & Reintegration,True,True,3e7456f14cff6f...qr
SKL-2026-0482,UTP-2026-0482,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99482,Dharmendra B.,Male,41,5th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,In_Training,478,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Workplace Safety & Hazard Control,6636,Electrical & Facility Maintenance,15500,Kolhapur|Pune,Technical Livelihoods & Vocational Training,False,True,42db11b2256684...qr
SKL-2026-0483,UTP-2026-0483,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99483,Manoj R.,Male,57,5th Standard,Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,Certified,467,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,A,Digital Ethics|Professional Email Writing,5842,Logistics & Supply Chain,13500,Pune|Solapur,Youth Livelihood & Logistics,True,False,34333183314574...qr
SKL-2026-0484,UTP-2026-0484,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99484,Manish C.,Male,39,Illiterate (Adult Literacy Enrolled),Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,600,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,C,Anger Management Module|Stress Resilience,6139,IT & Office Administration,17500,Solapur|Kolhapur,Youth Employment & Digital Literacy,False,False,142e52620357c9...qr
SKL-2026-0485,UTP-2026-0485,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99485,Karan T.,Male,25,5th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,208,Manual Screen Press|UV Exposure Unit|Ink Mixing,B,Food Safety & Hygiene|Time Management,2643,Commercial Printing & Signage,13000,Satara|Pune,Community Reintegration Support,False,True,5008340fdffeb...qr
SKL-2026-0486,UTP-2026-0486,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99486,Mohan T.,male,25,9th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),In_Training,680,Circular Saw|Wood Surface Planer|Laminate Press,C,Team Coordination|Basic Numeracy,9073,Furniture Manufacturing & Carpentry,16000,Satara|Solapur,Vocational Training & Micro-enterprise,False,True,28b8b4c3962142...qr
SKL-2026-0487,UTP-2026-0487,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99487,Sunil D.,Male,23,10th Standard,Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Assessment_Pending,579,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Workplace Safety & Hazard Control,5898,IT & Office Administration,17500,Solapur|Pune,Youth Employment & Digital Literacy,False,False,3bcb1f6485b2bc...qr
SKL-2026-0488,UTP-2026-0488,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99488,Mahesh G.,Male,41,5th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),Certified,155,Circular Saw|Wood Surface Planer|Laminate Press,A,Workplace Communication|Conflict Management,1865,Furniture Manufacturing & Carpentry,16000,Kolhapur|Solapur,Vocational Training & Micro-enterprise,True,False,28ce259a41843...qr
SKL-2026-0489,UTP-2026-0489,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99489,Rakesh M.,Male,21,12th Standard,Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,In_Training,261,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,C,Workplace Safety & Hazard Control,2458,Logistics & Supply Chain,13500,Pune|Kolhapur,Youth Livelihood & Logistics,False,False,284a8db3f2dd41...qr
SKL-2026-0490,UTP-2026-0490,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99490,Nitin A.,M,38,10th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,444,Manual Screen Press|UV Exposure Unit|Ink Mixing,B,Food Safety & Hygiene|Time Management,5049,Commercial Printing & Signage,13000,Kolhapur|Solapur,Community Reintegration Support,False,False,3863df751ed21d...qr
SKL-2026-0491,UTP-2026-0491,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99491,Gopal S.,Male,37,ITI Diploma,CNC Machine Operator,4,Capital Goods Skill Council / DGT,Certified,335,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Team Coordination|Basic Numeracy,4618,Industrial Tooling & Precision Machining,21000,Solapur|Pune,Technical Livelihoods & Industry Linkages,True,True,4b515401b36bc7...qr
SKL-2026-0492,UTP-2026-0492,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99492,Subhash K.,M,21,10th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,606,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Digital Ethics|Professional Email Writing,5271,Electrical & Facility Maintenance,15500,Satara|Pune,Technical Livelihoods & Vocational Training,True,True,1ca49c325922c1...qr
SKL-2026-0493,UTP-2026-0493,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99493,Balu R.,Male,58,ITI Diploma,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,530,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Food Safety & Hygiene|Time Management,6498,Footwear & Leather Craft,15000,Satara|Solapur,Artisan Cooperatives & Reintegration,True,True,130323f45a7c3b...qr
SKL-2026-0494,UTP-2026-0494,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99494,Surinder S.,Male,39,12th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),In_Training,496,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Workplace Communication|Conflict Management,5261,Footwear & Leather Craft,15000,Kolhapur|Pune,Artisan Cooperatives & Reintegration,False,True,4b175f83beeb47...qr
SKL-2026-0495,UTP-2026-0495,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99495,Santosh V.,Male,36,Illiterate (Adult Literacy Enrolled),Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Assessment_Pending,390,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Digital Ethics|Professional Email Writing,5287,Food Processing & Bakery,14500,Solapur|Kolhapur,Skill Training & Micro-enterprise,False,True,32919002ba7e1d...qr
SKL-2026-0496,UTP-2026-0496,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99496,Gopal T.,Male,32,12th Standard,Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,450,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Anger Management Module|Stress Resilience,4470,IT & Office Administration,17500,Satara|Pune,Youth Employment & Digital Literacy,True,True,285ebf21376828...qr
SKL-2026-0497,UTP-2026-0497,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99497,Vinod G.,Male,26,5th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),Assessment_Pending,553,Circular Saw|Wood Surface Planer|Laminate Press,A,Food Safety & Hygiene|Time Management,6011,Furniture Manufacturing & Carpentry,16000,Solapur|Pune,Vocational Training & Micro-enterprise,False,True,35794502e1654f...qr
SKL-2026-0498,UTP-2026-0498,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99498,Rakesh R.,Male,60,12th Standard,Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Certified,380,Drip Irrigation Setup|Composting Unit|Power Weeder,B,Workplace Safety & Hazard Control,3609,Agriculture & Rural Enterprise,14000,Pune|Satara,Rural Development & Agro Livelihoods,False,False,10464905f00878...qr
SKL-2026-0499,UTP-2026-0499,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99499,Rakesh T.,Male,23,Illiterate (Adult Literacy Enrolled),Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,452,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Food Safety & Hygiene|Time Management,6119,IT & Office Administration,17500,Solapur|Satara,Youth Employment & Digital Literacy,True,True,37f7efa5dc0d56...qr
SKL-2026-0500,UTP-2026-0500,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99500,Nitin B.,Male,22,10th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,351,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Workplace Safety & Hazard Control,4742,Footwear & Leather Craft,15000,Pune|Solapur,Artisan Cooperatives & Reintegration,True,True,1d0e8c241c5519...qr
SKL-2026-0501,UTP-2026-0501,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99501,Pravin P.,Male,40,8th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,195,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Customer Service & Professional Etiquette,2325,Food Processing & Bakery,14500,Solapur|Kolhapur,Skill Training & Micro-enterprise,True,True,3b8e01f2010e90...qr
SKL-2026-0502,UTP-2026-0502,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99502,Sanjay R.,Male,38,Illiterate (Adult Literacy Enrolled),Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,261,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Workplace Communication|Conflict Management,2892,Electrical & Facility Maintenance,15500,Pune|Kolhapur,Technical Livelihoods & Vocational Training,True,True,444dad5f5e5f0...qr
SKL-2026-0503,UTP-2026-0503,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99503,Ashok R.,Male,41,8th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,613,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Anger Management Module|Stress Resilience,8513,Footwear & Leather Craft,15000,Satara|Solapur,Artisan Cooperatives & Reintegration,True,True,1baa7b61e31b25...qr
SKL-2026-0504,UTP-2026-0504,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99504,Dharmendra P.,Male,26,Illiterate (Adult Literacy Enrolled),Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,527,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Financial Literacy & Bank Account Operations,5278,Electrical & Facility Maintenance,15500,Satara|Pune,Technical Livelihoods & Vocational Training,True,True,31e3b1326dd0d6...qr
SKL-2026-0505,UTP-2026-0505,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99505,Anil S.,Male,25,10th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Assessment_Pending,578,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Customer Service & Professional Etiquette,8020,Food Processing & Bakery,14500,Solapur|Pune,Skill Training & Micro-enterprise,False,True,35574d133c5271...qr
SKL-2026-0506,UTP-2026-0506,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99506,Sanjay T.,Male,39,ITI Diploma,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,612,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Customer Service & Professional Etiquette,6759,Food Processing & Bakery,14500,Kolhapur|Satara,Skill Training & Micro-enterprise,True,False,4c824624648001...qr
SKL-2026-0507,UTP-2026-0507,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99507,Mahesh B.,Male,24,9th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,421,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Team Coordination|Basic Numeracy,3999,Food Processing & Bakery,14500,Pune|Kolhapur,Skill Training & Micro-enterprise,True,False,1908049548e84b...qr
SKL-2026-0508,UTP-2026-0508,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99508,Sanjay S.,Male,22,12th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,691,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Team Coordination|Basic Numeracy,5999,Footwear & Leather Craft,15000,Kolhapur|Pune,Artisan Cooperatives & Reintegration,True,True,25c5b9b45bae0e...qr
SKL-2026-0509,UTP-2026-0509,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99509,Mohan K.,Male,21,8th Standard,Domestic Electrician,3,Power Sector Skill Council / DGT,Certified,251,Single Phase Wiring|MCB Installation|Multimeter Testing,A,Workplace Safety & Hazard Control,3398,Electrical & Facility Maintenance,15500,Solapur|Kolhapur,Technical Livelihoods & Vocational Training,True,True,2d97ebe3e85a35...qr
SKL-2026-0510,UTP-2026-0510,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99510,Rahul V.,Male,42,12th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),Certified,525,Circular Saw|Wood Surface Planer|Laminate Press,A,Digital Ethics|Professional Email Writing,4884,Furniture Manufacturing & Carpentry,16000,Pune|Solapur,Vocational Training & Micro-enterprise,True,True,3f502b219f5a97...qr
SKL-2026-0511,UTP-2026-0511,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99511,Subhash K.,Male,39,5th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,550,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,B,Digital Ethics|Professional Email Writing,4787,Footwear & Leather Craft,15000,Pune|Kolhapur,Artisan Cooperatives & Reintegration,False,True,52128a440f09e7...qr
SKL-2026-0512,UTP-2026-0512,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99512,Ashok B.,Male,19,ITI Diploma,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Certified,677,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Team Coordination|Basic Numeracy,7811,Food Processing & Bakery,14500,Satara|Kolhapur,Skill Training & Micro-enterprise,True,True,3c4b8433b2faa1...qr
SKL-2026-0513,UTP-2026-0513,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99513,Pravin S.,Male,21,10th Standard,Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Certified,608,Drip Irrigation Setup|Composting Unit|Power Weeder,C,Workplace Communication|Conflict Management,5277,Agriculture & Rural Enterprise,14000,Solapur|Kolhapur,Rural Development & Agro Livelihoods,False,False,1b9160e52610c4...qr
SKL-2026-0514,UTP-2026-0514,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99514,Ashok S.,Male,40,8th Standard,Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,653,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,B,Digital Ethics|Professional Email Writing,6265,IT & Office Administration,17500,Satara|Solapur,Youth Employment & Digital Literacy,False,True,595bcf12775af1...qr
SKL-2026-0515,UTP-2026-0515,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99515,Meena D.,Female,24,Illiterate (Adult Literacy Enrolled),Warehouse Packaging & Inventory,2,Logistics Sector Skill Council,In_Training,335,Handheld Barcode Scanner|Shrink Wrap Machine|Inventory Tagging,A,Anger Management Module|Stress Resilience,2950,Logistics & Supply Chain,13500,Satara|Pune,Youth Livelihood & Logistics,False,True,50b8a0e2a99e05...qr
SKL-2026-0516,UTP-2026-0516,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99516,Mahesh S.,M,26,ITI Diploma,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,657,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Food Safety & Hygiene|Time Management,8589,Footwear & Leather Craft,15000,Kolhapur|Solapur,Artisan Cooperatives & Reintegration,True,True,48ebdd932a3b33...qr
SKL-2026-0517,UTP-2026-0517,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99517,Ganesh P.,Male,54,10th Standard,Wood Furniture Making & Carpentry,3,Furniture & Fittings Skill Council (FFSC),In_Training,602,Circular Saw|Wood Surface Planer|Laminate Press,A,Anger Management Module|Stress Resilience,6724,Furniture Manufacturing & Carpentry,16000,Satara|Kolhapur,Vocational Training & Micro-enterprise,False,True,134de7721624f4...qr
SKL-2026-0518,UTP-2026-0518,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99518,Karan K.,Male,24,9th Standard,Screen Printing & Packaging,2,Media & Entertainment Skill Council,Certified,339,Manual Screen Press|UV Exposure Unit|Ink Mixing,A,Food Safety & Hygiene|Time Management,3802,Commercial Printing & Signage,13000,Satara|Pune,Community Reintegration Support,True,True,488acc63b2d2da...qr
SKL-2026-0519,UTP-2026-0519,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99519,Rahul S.,Male,25,5th Standard,Garment Tailoring,3,Apparel Sector Skill Council / PMKVY,In_Training,514,Single Needle Lockstitch|Overlock Machine|Pattern Cutting,A,Team Coordination|Basic Numeracy,4402,Garment & Textile Manufacturing,15000,Kolhapur|Pune,Vocational Livelihood & Rehabilitation,False,True,adbb74396ee5c...qr
SKL-2026-0520,UTP-2026-0520,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99520,Ashok S.,Male,41,5th Standard,Leather Goods Fabrication,3,Leather Sector Skill Council (LSSC),Certified,632,Leather Skiving Machine|Heavy Duty Stitcher|Edge Burnisher,A,Team Coordination|Basic Numeracy,7362,Footwear & Leather Craft,15000,Satara|Pune,Artisan Cooperatives & Reintegration,True,True,18841a012aaf0a...qr
SKL-2026-0521,UTP-2026-0521,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99521,Ganesh S.,Male,24,Illiterate (Adult Literacy Enrolled),CNC Machine Operator,4,Capital Goods Skill Council / DGT,Certified,438,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Food Safety & Hygiene|Time Management,4260,Industrial Tooling & Precision Machining,21000,Pune|Kolhapur,Technical Livelihoods & Industry Linkages,True,True,4df1b2526442b2...qr
SKL-2026-0522,UTP-2026-0522,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99522,Mahesh K.,Male,33,12th Standard,Data Entry & Office Automation,4,NIELIT / State Skill Development Mission,Certified,206,Typing 40+ WPM|MS Excel Fundamentals|Tally Prime Basics,A,Financial Literacy & Bank Account Operations,2252,IT & Office Administration,17500,Kolhapur|Pune,Youth Employment & Digital Literacy,True,True,4c325b7336e1e3...qr
SKL-2026-0523,UTP-2026-0523,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99523,Ashok C.,Male,22,Illiterate (Adult Literacy Enrolled),CNC Machine Operator,4,Capital Goods Skill Council / DGT,Assessment_Pending,405,3-Axis CNC Lathe|G-Code Programming|Vernier Caliper,A,Food Safety & Hygiene|Time Management,3643,Industrial Tooling & Precision Machining,21000,Kolhapur|Pune,Technical Livelihoods & Industry Linkages,False,True,3d8972a54d12b2...qr
SKL-2026-0524,UTP-2026-0524,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99524,Harish Y.,Male,39,5th Standard,Garment Tailoring,3,Apparel Sector Skill Council / PMKVY,Certified,632,Single Needle Lockstitch|Overlock Machine|Pattern Cutting,A,Anger Management Module|Stress Resilience,7283,Garment & Textile Manufacturing,15000,Pune|Satara,Vocational Livelihood & Rehabilitation,True,True,1e408a63f0821a...qr
SKL-2026-0525,UTP-2026-0525,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99525,Harish K.,Male,33,12th Standard,Bakery & Confectionery,3,FICSI / National Council for Vocational Training,Assessment_Pending,667,Commercial Dough Mixer|Rotary Deck Oven|Bread Slicer,A,Customer Service & Professional Etiquette,6318,Food Processing & Bakery,14500,Kolhapur|Pune,Skill Training & Micro-enterprise,False,True,503641b3089e84...qr
SKL-2026-0526,UTP-2026-0526,PRIS-MH-06,Yerwada Open Prison & Semi-Open Annex,Under Capacity,57.7,SID-MA-99526,Gopal P.,Male,41,8th Standard,Organic Farming & Horticulture,3,Agriculture Skill Council of India (ASCI),Certified,208,Drip Irrigation Setup|Composting Unit|Power Weeder,A,Team Coordination|Basic Numeracy,2712,Agriculture & Rural Enterprise,14000,Satara|Pune,Rural Development & Agro Livelihoods,True,True,4e6e0124c6f7e1...qr
