prisoner_id,case_cnr,prison_id,prison_name,prison_state,prison_district,prison_capacity,prison_occupancy,occupancy_rate_pct,crowding_status,overcrowding_level,overcrowding_gap,available_beds,ward_name,ward_capacity,ward_occupancy,ward_occupancy_rate_pct,transfer_candidate_flag,decongestion_priority_score,gender,age,primary_offence_section,offence_category_name,charges_framed_flag,max_sentence_months,death_or_life_flag,prior_conviction_flag,pending_case_count,custody_start_date,accused_delay_days,net_custody_days,threshold_type,statutory_threshold_days,sec479_eligibility,dlsa_unit_id,pro_bono_lawyer_id,pro_bono_lawyer_name,pro_bono_assigned_date,legal_aid_status,bail_status,last_hearing_date,next_hearing_date,release_order_date,actual_release_date,days_post_bail_order,surety_type,antil_7day_breach_flag,personal_bond_petition_status,medical_needs,security_risk
UTP-2026-0321,UTGH01-991613-2024,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,126,126.0,True,0.52,Male,40,Sec 318(2) BNS / 420 IPC,Cheating & Dishonesty,False,36.0,False,False,2,2026-07-13,0,40,1/3_first_timer,365.0,Blocked_Multiple_FIRs,DLSA-UP-GZB,PBL-UP-202,Adv. Vandana Rajput,2026-07-29,Assigned,Bail_Pending,2026-08-05,2026-09-22,,,,,False,Multi_Case_Verification_Pending,,Medium
UTP-2026-0322,UTGH01-660118-2023,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,128,128.0,True,0.67,Male,39,Sec 115(2) BNS / 323 IPC,Voluntarily Causing Hurt (Assault),False,12.0,False,False,1,2026-06-18,0,65,1/3_first_timer,122.0,Ineligible_Under_Time,DLSA-UP-GZB,,Private Counsel Engaged,,Private_Counsel,Hearing_Scheduled,2026-07-26,2026-09-26,,,,,False,Not_Applicable,Hypertension (Level 1),Low
UTP-2026-0323,UTGH01-372629-2025,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,128,128.0,True,0.69,Male,26,Sec 316(2) BNS / 406 IPC,Criminal Breach of Trust,True,36.0,False,False,1,2026-04-21,0,123,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-202,Adv. Vandana Rajput,2026-08-09,Assigned,Pending_Trial,2026-08-06,2026-09-17,,,,,False,Not_Applicable,,Low
UTP-2026-0324,UTGH01-641922-2026,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,124,124.0,True,0.69,Male,36,Sec 115(2) BNS / 323 IPC,Voluntarily Causing Hurt (Assault),False,12.0,False,False,1,2026-05-05,0,109,1/3_first_timer,122.0,Approaching_Threshold_13d,DLSA-UP-GZB,PBL-UP-202,Adv. Vandana Rajput,2026-05-22,Assigned,Hearing_Scheduled,2026-08-10,2026-09-27,,,,,False,Not_Applicable,,Low
UTP-2026-0325,UTGH01-134435-2026,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,131,131.0,True,0.68,Male,41,Sec 117(2) BNS / 325 IPC,Voluntarily Causing Grievous Hurt,True,84.0,False,False,1,2026-05-31,0,83,1/3_first_timer,852.0,Ineligible_Under_Time,DLSA-UP-GZB,,Private Counsel Engaged,,Private_Counsel,Not_Applied,2026-08-17,2026-09-22,,,,,False,Not_Applicable,,Low
UTP-2026-0326,UTGH01-919370-2023,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,128,128.0,True,0.7,Male,25,Sec 316(2) BNS / 406 IPC,Criminal Breach of Trust,True,36.0,False,False,1,2026-03-29,0,146,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-202,Adv. Vandana Rajput,2026-05-28,Assigned,Hearing_Scheduled,2026-07-15,2026-08-25,,,,,False,Not_Applicable,,Low
UTP-2026-0327,UTGH01-688528-2025,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,127,127.0,True,0.66,Male,25,Sec 305 BNS / 380 IPC,Theft in Dwelling House / Burglary,False,84.0,False,True,1,2026-08-07,0,15,1/2_repeat_offender,1277.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-201,Adv. Suresh Chandra Tiwari,2026-08-09,Assigned,Pending_Hearing,2026-07-08,2026-09-13,,,,,False,Not_Applicable,Chronic Diabetes (Level 1 Dispensary),Low
UTP-2026-0328,UTGH01-641554-2026,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,127,127.0,True,0.96,Male,41,Sec 115(2) BNS / 323 IPC,Voluntarily Causing Hurt (Assault),False,12.0,False,False,1,2023-04-27,0,1213,1/3_first_timer,122.0,Eligible,DLSA-UP-GZB,PBL-UP-203,Adv. Akhilesh Yadav,2026-05-14,Assigned,Bail Granted,2026-07-31,2026-09-22,2026-07-20,,33.0,Two Local Solvent Sureties,True,Petition_Drafted_Sec483,Hypertension (Level 1),Low
UTP-2026-0329,UTGH01-561481-2025,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,125,125.0,True,0.86,Male,40,Sec 117(2) BNS / 325 IPC,Voluntarily Causing Grievous Hurt,True,84.0,False,True,1,2024-10-23,0,668,1/2_repeat_offender,1277.0,Ineligible_Under_Time,DLSA-UP-GZB,,Private Counsel Engaged,,Private_Counsel,Hearing_Scheduled,2026-07-09,2026-09-18,,,,,False,Not_Applicable,,Low
UTP-2026-0330,UTGH01-700554-2025,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,123,123.0,True,0.87,Male,21,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2024-08-29,0,723,1/3_first_timer,365.0,Eligible,DLSA-UP-GZB,,,,Unassigned,Bail Granted,2026-07-23,2026-09-07,2026-08-18,,4.0,Solvency Certificate (Land),False,Monitoring,Chronic Diabetes (Level 1 Dispensary),Low
UTP-2026-0331,UTGH01-442957-2026,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,125,125.0,True,0.7,Male,42,Sec 324(2) BNS / 427 IPC,Mischief Causing Damage,True,24.0,False,False,1,2024-11-06,0,654,1/3_first_timer,243.0,Eligible,DLSA-UP-GZB,PBL-UP-203,Adv. Akhilesh Yadav,2026-01-08,Assigned,Pending_Hearing,2026-08-15,2026-09-30,,,,,False,Pre_Draft_Generated,Tuberculosis (Isolation / Level 2 Inpatient),Medium
UTP-2026-0332,UTGH01-336170-2025,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,129,129.0,True,0.73,Male,31,sec 189(2) bns / 147 ipc,Rioting / Unlawful Assembly,False,24.0,False,True,2,2025-12-02,0,263,1/2_repeat_offender,365.0,Blocked_Multiple_FIRs,DLSA-UP-GZB,PBL-UP-202,Adv. Vandana Rajput,2025-12-27,Assigned,Bail_Pending,2026-07-15,2026-09-03,,,,,False,Multi_Case_Verification_Pending,,Low
UTP-2026-0333,UTGH01-560996-2023,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,121,121.0,True,0.65,Male,54,Sec 309(4) BNS / 392 IPC,Robbery,False,120.0,False,True,2,2025-05-08,0,471,1/2_repeat_offender,1825.0,Blocked_Multiple_FIRs,DLSA-UP-GZB,PBL-UP-202,Adv. Vandana Rajput,2026-03-14,Assigned,Bail_Pending,2026-08-13,2026-08-30,,,,,False,Multi_Case_Verification_Pending,Chronic Kidney Disease (Requires Dialysis / Level 3),Medium
UTP-2026-0334,UTGH01-471910-2025,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,122,122.0,True,0.66,Male,25,Sec 309(4) BNS / 392 IPC,Robbery,True,120.0,False,False,1,2025-03-22,0,518,1/3_first_timer,1217.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-202,Adv. Vandana Rajput,2026-08-08,Assigned,Pending_Hearing,2026-08-03,2026-09-14,,,,,False,Not_Applicable,,Medium
UTP-2026-0335,UTGH01-214705-2024,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,121,121.0,True,0.72,Male,58,Sec 189(2) BNS / 147 IPC,Rioting / Unlawful Assembly,True,24.0,False,False,1,2025-12-18,15,232,1/3_first_timer,243.0,Approaching_Threshold_11d,DLSA-UP-GZB,PBL-UP-201,Adv. Suresh Chandra Tiwari,2026-02-05,Assigned,Pending_Hearing,2026-08-11,2026-09-20,,,,,False,Not_Applicable,Chronic Kidney Disease (Requires Dialysis / Level 3),Low
UTP-2026-0336,UTGH01-234425-2025,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,121,121.0,True,0.68,Male,37,Sec 316(2) BNS / 406 IPC,Criminal Breach of Trust,True,36.0,False,False,1,2026-06-05,0,78,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-201,Adv. Suresh Chandra Tiwari,2026-07-25,Assigned,Pending_Hearing,2026-08-06,2026-08-30,,,,,False,Not_Applicable,Hypertension (Level 1),Low
UTP-2026-0337,UTGH01-884267-2026,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,130,130.0,True,0.66,Male,21,Sec 115(2) BNS / 323 IPC,Voluntarily Causing Hurt (Assault),True,12.0,False,False,3,2026-08-03,0,19,1/3_first_timer,122.0,Blocked_Multiple_FIRs,DLSA-UP-GZB,PBL-UP-202,Adv. Vandana Rajput,2026-08-05,Assigned,Verification_Required,2026-07-29,2026-09-06,,,,,False,Multi_Case_Verification_Pending,Severe Cardiac / Requires Level 3 Hospital Care,Low
UTP-2026-0338,UTGH01-669711-2024,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,128,128.0,True,0.52,Male,25,sec 309(4) bns / 392 ipc,Robbery,True,120.0,False,False,1,2026-05-29,45,40,1/3_first_timer,1217.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-201,Adv. Suresh Chandra Tiwari,2026-06-09,Assigned,Not_Applied,2026-08-09,2026-09-19,,,,,False,Not_Applicable,,Medium
UTP-2026-0339,UTGH01-667092-2026,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Ward-HS (High Security),50,63,126.0,False,0.81,Male,36,Sec 103(1) BNS / 302 IPC,Murder (Life/Death Excluded from Sec 479),True,,True,False,3,2023-10-24,0,1033,Not_Applicable,,Excluded_Life_Or_Death,DLSA-UP-GZB,,Private Counsel Engaged,,Private_Counsel,Rejected_High_Court,2026-07-21,2026-09-23,,,,,False,Barred_By_Statute,,High
UTP-2026-0340,UTGH01-720145-2024,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,122,122.0,True,0.96,Male,56,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2023-11-14,0,1012,1/3_first_timer,365.0,Eligible,DLSA-UP-GZB,PBL-UP-203,Adv. Akhilesh Yadav,2026-07-05,Assigned,Bail Granted,2026-08-07,2026-09-22,2026-08-19,,3.0,"Local Surety Bond ₹15,000",False,Monitoring,,Low
UTP-2026-0341,UTGH01-713394-2024,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,126,126.0,True,0.52,Male,26,Sec 303(2) BNS / 379 IPC,Theft,False,36.0,False,False,1,2026-06-22,0,61,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-202,Adv. Vandana Rajput,2026-07-17,Assigned,Pending_Trial,2026-08-17,2026-08-31,,,,,False,Not_Applicable,,Medium
UTP-2026-0342,UTGH01-799984-2026,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,126,126.0,True,0.73,Male,24,Sec 318(2) BNS / 420 IPC,Cheating & Dishonesty,True,36.0,False,False,1,2025-07-03,150,265,1/3_first_timer,365.0,Ineligible_Due_To_Accused_Delay,DLSA-UP-GZB,PBL-UP-203,Adv. Akhilesh Yadav,2025-12-24,Assigned,Hearing_Scheduled,2026-07-13,2026-09-20,,,,,False,Not_Applicable,,Low
UTP-2026-0343,UTGH01-460762-2025,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,123,123.0,True,0.56,Male,41,Sec 305 BNS / 380 IPC,Theft in Dwelling House / Burglary,True,84.0,False,False,1,2026-02-24,0,179,1/3_first_timer,852.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-203,Adv. Akhilesh Yadav,2026-02-28,Assigned,Pending_Trial,2026-07-31,2026-09-19,,,,,False,Not_Applicable,,Medium
UTP-2026-0344,UTGH01-559034-2025,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,125,125.0,True,0.68,Male,25,Sec 316(2) BNS / 406 IPC,Criminal Breach of Trust,True,36.0,False,False,1,2026-05-25,0,89,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-203,Adv. Akhilesh Yadav,2026-06-05,Assigned,Pending_Hearing,2026-08-09,2026-09-19,,,,,False,Not_Applicable,,Low
UTP-2026-0345,UTGH01-618513-2024,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,125,125.0,True,0.58,Male,24,Sec 115(2) BNS / 323 IPC,Voluntarily Causing Hurt (Assault),True,12.0,False,False,1,2025-12-30,0,235,1/3_first_timer,122.0,Eligible,DLSA-UP-GZB,PBL-UP-202,Adv. Vandana Rajput,2026-01-10,Assigned,Released_On_Personal_Bond,2026-07-23,2026-09-20,2026-06-11,2026-06-14,3.0,Personal Recognizance Bond,False,Order_Modified_And_Executed,,Medium
UTP-2026-0346,UTGH01-235019-2023,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,127,127.0,True,0.8,Male,42,Sec 305 BNS / 380 IPC,Theft in Dwelling House / Burglary,False,84.0,False,False,1,2025-04-28,0,481,1/3_first_timer,852.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-201,Adv. Suresh Chandra Tiwari,2026-04-15,Assigned,Pending_Hearing,2026-08-03,2026-09-30,,,,,False,Not_Applicable,Chronic Diabetes (Level 1 Dispensary),Low
UTP-2026-0347,UTGH01-838425-2024,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,127,127.0,True,0.76,Male,58,Sec 115(2) BNS / 323 IPC,Voluntarily Causing Hurt (Assault),False,12.0,False,False,1,2025-09-04,0,352,1/3_first_timer,122.0,Eligible,DLSA-UP-GZB,PBL-UP-202,Adv. Vandana Rajput,2026-07-07,Assigned,Bail Granted,2026-07-17,2026-10-01,2026-08-14,,8.0,Solvency Certificate (Land),True,Order_Modified_Awaiting_Warrant,,Low
UTP-2026-0348,UTGH01-988422-2025,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,121,121.0,True,0.8,Male,41,Sec 309(4) BNS / 392 IPC,Robbery,True,120.0,False,True,1,2025-04-15,0,494,1/2_repeat_offender,1825.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-203,Adv. Akhilesh Yadav,2026-03-03,Assigned,Hearing_Scheduled,2026-08-15,2026-09-15,,,,,False,Not_Applicable,,Low
UTP-2026-0349,UTGH01-462018-2023,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,125,125.0,True,0.93,Male,24,Sec 316(2) BNS / 406 IPC,Criminal Breach of Trust,True,36.0,False,False,1,2024-02-23,0,911,1/3_first_timer,365.0,Eligible,DLSA-UP-GZB,PBL-UP-203,Adv. Akhilesh Yadav,2025-12-28,Assigned,Application_Drafted,2026-08-13,2026-09-13,,,,,False,Pre_Draft_Generated,,Low
UTP-2026-0350,UTGH01-603760-2023,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,127,127.0,True,0.6,Male,41,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2025-09-29,0,327,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-202,Adv. Vandana Rajput,2026-05-22,Assigned,Not_Applied,2026-08-12,2026-09-22,,,,,False,Not_Applicable,,Medium
UTP-2026-0351,UTGH01-875167-2023,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,126,126.0,True,0.68,Male,42,Sec 318(2) BNS / 420 IPC,Cheating & Dishonesty,True,36.0,False,True,1,2026-05-31,0,83,1/2_repeat_offender,547.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-203,Adv. Akhilesh Yadav,2026-07-21,Assigned,Pending_Hearing,2026-07-19,2026-09-17,,,,,False,Not_Applicable,,Low
UTP-2026-0352,UTGH01-489843-2026,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,130,130.0,True,0.73,Male,42,Sec 324(2) BNS / 427 IPC,Mischief Causing Damage,True,24.0,False,True,1,2025-12-19,0,246,1/2_repeat_offender,365.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-203,Adv. Akhilesh Yadav,2026-05-25,Assigned,Hearing_Scheduled,2026-08-07,2026-09-11,,,,,False,Not_Applicable,,Low
UTP-2026-0353,UTGH01-876043-2025,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,128,128.0,True,0.61,Male,57,Sec 303(2) BNS / 379 IPC,Theft,False,36.0,False,False,1,2025-04-11,150,348,1/3_first_timer,365.0,Approaching_Threshold_17d,DLSA-UP-GZB,PBL-UP-201,Adv. Suresh Chandra Tiwari,2026-03-23,Assigned,Not_Applied,2026-07-20,2026-09-06,,,,,False,Not_Applicable,Chronic Kidney Disease (Requires Dialysis / Level 3),Medium
UTP-2026-0354,UTGH01-145883-2023,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,123,123.0,True,0.96,Male,42,Sec 117(2) BNS / 325 IPC,Voluntarily Causing Grievous Hurt,True,84.0,False,False,3,2023-08-30,0,1088,1/3_first_timer,852.0,Blocked_Multiple_FIRs,DLSA-UP-GZB,,Private Counsel Engaged,,Private_Counsel,Pending_Hearing,2026-07-27,2026-09-03,,,,,False,Multi_Case_Verification_Pending,Chronic Kidney Disease (Requires Dialysis / Level 3),Low
UTP-2026-0355,UTGH01-437281-2025,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,122,122.0,True,0.66,Male,31,Sec 115(2) BNS / 323 IPC,Voluntarily Causing Hurt (Assault),True,12.0,False,True,1,2026-06-20 ,60,3,1/2_repeat_offender,182.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-201,Adv. Suresh Chandra Tiwari,2026-06-25,Assigned,Pending_Hearing,2026-07-11,2026-08-27,,,,,False,Not_Applicable,,Low
UTP-2026-0356,UTGH01-282822-2026,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,127,127.0,True,0.67,Male,37,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2026-06-30,0,53,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-201,Adv. Suresh Chandra Tiwari,2026-07-18,Assigned,Not_Applied,2026-08-12,2026-09-16,,,,,False,Not_Applicable,Hypertension (Level 1),Low
UTP-2026-0357,UTGH01-901087-2026,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Ward-HS (High Security),50,61,122.0,False,0.51,Male,39,Sec 103(1) BNS / 302 IPC,Murder (Life/Death Excluded from Sec 479),True,,True,False,1,2026-07-25,0,28,Not_Applicable,,Excluded_Life_Or_Death,DLSA-UP-GZB,,Private Counsel Engaged,,Private_Counsel,Rejected_Sessions,2026-07-12,2026-09-20,,,,,False,Barred_By_Statute,,High
UTP-2026-0358,UTGH01-258002-2026,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,127,127.0,True,0.53,Male,40,Sec 318(2) BNS / 420 IPC,Cheating & Dishonesty,True,36.0,False,False,2,2026-06-06,0,77,1/3_first_timer,365.0,Blocked_Multiple_FIRs,DLSA-UP-GZB,PBL-UP-201,Adv. Suresh Chandra Tiwari,2026-07-31,Assigned,Bail_Pending,2026-08-16,2026-08-30,,,,,False,Multi_Case_Verification_Pending,,Medium
UTP-2026-0359,UTGH01-271187-2026,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,130,130.0,True,0.68,Male,25,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2026-05-29,0,85,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-UP-GZB,PBL-UP-201,Adv. Suresh Chandra Tiwari,2026-07-29,Assigned,Hearing_Scheduled,2026-07-09,2026-09-03,,,,,False,Not_Applicable,,Low
UTP-2026-0360,UTGH01-929389-2024,PRIS-UP-01,Dasna District Jail (Ghaziabad),Uttar Pradesh,Ghaziabad,1706,2150,126.0,Overcrowded,Moderate,444,0,Barrack-04 (General),100,127,127.0,True,0.67,Male,22,Sec 309(4) BNS / 392 IPC,Robbery,True,120.0,False,False,1,2025-02-22,0,546,1/3_first_timer,1217.0,Ineligible_Under_Time,DLSA-UP-GZB,,Private Counsel Engaged,,Private_Counsel,Not_Applied,2026-07-14,2026-09-20,,,,,False,Not_Applicable,,Medium
UTP-2026-0361,MANA01-236996-2023,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Under Capacity,Normal,0,538,Barrack-01 (General),100,82,82.0,False,0.44,Male,38,Sec 303(2) BNS / 379 IPC,Theft,True,36.0,False,False,1,2026-04-05,0,139,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-MH-NAS,PBL-MH-083,Adv. Rahul M. Sonawane,2026-04-26,Assigned,Not_Applied,2026-07-25,2026-09-15,,,,,False,Not_Applicable,,Low
UTP-2026-0362,MANA01-110113-2023,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Under Capacity,Normal,0,538,Barrack-01 (General),100,84,84.0,False,0.42,Male,25,Sec 117(2) BNS / 325 IPC,Voluntarily Causing Grievous Hurt,True,84.0,False,False,1,2026-06-10,0,73,1/3_first_timer,852.0,Ineligible_Under_Time,DLSA-MH-NAS,PBL-MH-081,Adv. Deepak G. Patil,2026-07-26,Assigned,Not_Applied,2026-08-08,2026-08-30,,,,,False,Not_Applicable,,Low
UTP-2026-0363,MANA01-307324-2025,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Under Capacity,Normal,0,538,Barrack-01 (General),100,83,83.0,False,0.4,Male,38,Sec 316(2) BNS / 406 IPC,Criminal Breach of Trust,True,36.0,False,False,1,2026-07-23,30,1,1/3_first_timer,365.0,Ineligible_Under_Time,DLSA-MH-NAS,PBL-MH-081,Adv. Deepak G. Patil,2026-08-07,Assigned,Pending_Trial,2026-07-26,2026-10-01,,,,,False,Not_Applicable,Severe Cardiac / Requires Level 3 Hospital Care,Low
UTP-2026-0364,MANA01-112581-2023,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Under Capacity,Normal,0,538,Barrack-01 (General),100,83,83.0,False,0.45,Male,33,Sec 117(2) BNS / 325 IPC,Voluntarily Causing Grievous Hurt,True,84.0,False,False,2,2026-02-26,0,177,1/3_first_timer,852.0,Blocked_Multiple_FIRs,DLSA-MH-NAS,PBL-MH-082,Adv. Sneha K. Deshpande,2026-04-19,Assigned,Pending_Hearing,2026-07-29,2026-09-24,,,,,False,Multi_Case_Verification_Pending,Chronic Diabetes (Level 1 Dispensary),Low
UTP-2026-0365,MANA01-499987-2024,PRIS-MH-05,Nashik Road Central Prison,Maharashtra,Nashik,3178,2640,83.1,Under Capacity,Normal,0,538,Barrack-01 (General),100,86,86.0,False,0.53,Male,26,Sec 189(2) BNS / 147 IPC,Rioting / Unlawful Assembly,False,24.0,False,False,1,2025-05-26,0,453,1/3_first_timer,243.0,Eligible,DLSA-MH-NAS,PBL-MH-082,Adv. Sneha K. Deshpande,2026-07-05,Assigned,Bail Granted,2026-08-03,2026-09-15,2026-08-18,,4.0,"Local Surety Bond ₹15,000",False,Monitoring,,Low
